,index,n,r,CI95%,r2,adj_r2,p-val,BF10,power,X,Y,X_covars,Y_covars
144,pearson,11718,-0.62,[-0.63 -0.61],0.385,0.385,0.0,inf,1.0,generationtime_m,growth_length_m,['length_birth_m'],['phi_m']
145,pearson,11718,-0.531,[-0.54 -0.52],0.282,0.282,0.0,inf,1.0,generationtime_m,growth_length_m,['length_birth_m'],"['length_birth_m', 'division_ratios__f_n_m']"
146,pearson,11718,-0.613,[-0.62 -0.6 ],0.376,0.376,0.0,inf,1.0,generationtime_m,growth_length_m,['length_birth_m'],"['length_birth_m', 'phi_m']"
147,pearson,11718,-0.62,[-0.63 -0.61],0.385,0.385,0.0,inf,1.0,generationtime_m,growth_length_m,['length_birth_m'],"['division_ratios__f_n_m', 'phi_m']"
148,pearson,11718,-0.613,[-0.62 -0.6 ],0.375,0.375,0.0,inf,1.0,generationtime_m,growth_length_m,['length_birth_m'],"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
149,pearson,11718,-0.58,[-0.59 -0.57],0.337,0.337,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],['phi_m']
150,pearson,11718,-0.503,[-0.52 -0.49],0.253,0.253,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],"['length_birth_m', 'division_ratios__f_n_m']"
151,pearson,11718,-0.58,[-0.59 -0.57],0.336,0.336,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],"['length_birth_m', 'phi_m']"
152,pearson,11718,-0.581,[-0.59 -0.57],0.337,0.337,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],"['division_ratios__f_n_m', 'phi_m']"
153,pearson,11718,-0.58,[-0.59 -0.57],0.336,0.336,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
154,pearson,11718,-0.473,[-0.49 -0.46],0.224,0.224,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],None
155,pearson,11718,-0.503,[-0.52 -0.49],0.253,0.253,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],['length_birth_m']
156,pearson,11718,-0.473,[-0.49 -0.46],0.224,0.224,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],['division_ratios__f_n_m']
157,pearson,11718,-0.58,[-0.59 -0.57],0.337,0.337,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],['phi_m']
158,pearson,11718,-0.503,[-0.52 -0.49],0.253,0.253,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],"['length_birth_m', 'division_ratios__f_n_m']"
159,pearson,11718,-0.58,[-0.59 -0.57],0.336,0.336,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],"['length_birth_m', 'phi_m']"
160,pearson,11718,-0.581,[-0.59 -0.57],0.337,0.337,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],"['division_ratios__f_n_m', 'phi_m']"
161,pearson,11718,-0.58,[-0.59 -0.57],0.336,0.336,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
162,pearson,11718,-0.887,[-0.89 -0.88],0.787,0.787,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],"['length_birth_m', 'division_ratios__f_n_m']"
163,pearson,11718,-0.895,[-0.9  -0.89],0.8,0.8,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],"['length_birth_m', 'phi_m']"
164,pearson,11718,-0.895,[-0.9  -0.89],0.802,0.801,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],"['division_ratios__f_n_m', 'phi_m']"
165,pearson,11718,-0.894,[-0.9  -0.89],0.8,0.8,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
166,pearson,11718,-0.887,[-0.89 -0.88],0.787,0.787,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],None
167,pearson,11718,-0.887,[-0.89 -0.88],0.786,0.786,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],['length_birth_m']
168,pearson,11718,-0.888,[-0.89 -0.88],0.788,0.788,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],['division_ratios__f_n_m']
169,pearson,11718,-0.895,[-0.9  -0.89],0.802,0.802,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],['phi_m']
170,pearson,11718,-0.887,[-0.89 -0.88],0.787,0.787,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],"['length_birth_m', 'division_ratios__f_n_m']"
171,pearson,11718,-0.895,[-0.9  -0.89],0.8,0.8,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],"['length_birth_m', 'phi_m']"
172,pearson,11718,-0.895,[-0.9  -0.89],0.802,0.801,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],"['division_ratios__f_n_m', 'phi_m']"
173,pearson,11718,-0.894,[-0.9  -0.89],0.8,0.8,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
174,pearson,11718,-0.615,[-0.63 -0.6 ],0.379,0.378,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']","['length_birth_m', 'phi_m']"
175,pearson,11718,-0.623,[-0.63 -0.61],0.388,0.388,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']","['division_ratios__f_n_m', 'phi_m']"
176,pearson,11718,-0.616,[-0.63 -0.6 ],0.379,0.379,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']","['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
177,pearson,11718,-0.532,[-0.54 -0.52],0.283,0.283,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']",None
178,pearson,11718,-0.534,[-0.55 -0.52],0.285,0.285,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']",['length_birth_m']
179,pearson,11718,-0.532,[-0.54 -0.52],0.283,0.283,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']",['division_ratios__f_n_m']
180,pearson,11718,-0.623,[-0.63 -0.61],0.388,0.388,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']",['phi_m']
181,pearson,11718,-0.534,[-0.55 -0.52],0.285,0.285,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']","['length_birth_m', 'division_ratios__f_n_m']"
182,pearson,11718,-0.615,[-0.63 -0.6 ],0.379,0.378,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']","['length_birth_m', 'phi_m']"
183,pearson,11718,-0.623,[-0.63 -0.61],0.388,0.388,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']","['division_ratios__f_n_m', 'phi_m']"
184,pearson,11718,-0.616,[-0.63 -0.6 ],0.379,0.379,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']","['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
185,pearson,11718,-0.895,[-0.9  -0.89],0.802,0.801,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'phi_m']","['division_ratios__f_n_m', 'phi_m']"
186,pearson,11718,-0.895,[-0.9  -0.89],0.802,0.802,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'phi_m']","['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
187,pearson,11718,-0.887,[-0.89 -0.88],0.787,0.787,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'phi_m']",None
188,pearson,11718,-0.89,[-0.89 -0.89],0.793,0.793,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'phi_m']",['length_birth_m']
189,pearson,11718,-0.888,[-0.89 -0.88],0.788,0.788,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'phi_m']",['division_ratios__f_n_m']
190,pearson,11718,-0.895,[-0.9  -0.89],0.802,0.802,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'phi_m']",['phi_m']
191,pearson,11718,-0.891,[-0.89 -0.89],0.793,0.793,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'phi_m']","['length_birth_m', 'division_ratios__f_n_m']"
192,pearson,11718,-0.896,[-0.9  -0.89],0.802,0.802,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'phi_m']","['length_birth_m', 'phi_m']"
193,pearson,11718,-0.895,[-0.9  -0.89],0.802,0.801,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'phi_m']","['division_ratios__f_n_m', 'phi_m']"
194,pearson,11718,-0.895,[-0.9  -0.89],0.802,0.802,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'phi_m']","['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
195,pearson,11718,-0.895,[-0.9  -0.89],0.801,0.801,0.0,inf,1.0,generationtime_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']","['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
196,pearson,11718,-0.888,[-0.89 -0.88],0.788,0.788,0.0,inf,1.0,generationtime_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']",None
197,pearson,11718,-0.887,[-0.89 -0.88],0.787,0.787,0.0,inf,1.0,generationtime_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']",['length_birth_m']
198,pearson,11718,-0.888,[-0.89 -0.88],0.788,0.788,0.0,inf,1.0,generationtime_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']",['division_ratios__f_n_m']
199,pearson,11718,-0.896,[-0.9  -0.89],0.802,0.802,0.0,inf,1.0,generationtime_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']",['phi_m']
200,pearson,11718,-0.887,[-0.89 -0.88],0.787,0.787,0.0,inf,1.0,generationtime_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']","['length_birth_m', 'division_ratios__f_n_m']"
201,pearson,11718,-0.895,[-0.9  -0.89],0.801,0.801,0.0,inf,1.0,generationtime_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']","['length_birth_m', 'phi_m']"
202,pearson,11718,-0.896,[-0.9  -0.89],0.802,0.802,0.0,inf,1.0,generationtime_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']","['division_ratios__f_n_m', 'phi_m']"
203,pearson,11718,-0.895,[-0.9  -0.89],0.801,0.801,0.0,inf,1.0,generationtime_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']","['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
204,pearson,11718,-0.888,[-0.89 -0.88],0.788,0.788,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']",None
205,pearson,11718,-0.891,[-0.89 -0.89],0.793,0.793,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']",['length_birth_m']
206,pearson,11718,-0.888,[-0.89 -0.88],0.788,0.788,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']",['division_ratios__f_n_m']
207,pearson,11718,-0.896,[-0.9  -0.89],0.802,0.802,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']",['phi_m']
208,pearson,11718,-0.891,[-0.89 -0.89],0.793,0.793,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']","['length_birth_m', 'division_ratios__f_n_m']"
209,pearson,11718,-0.896,[-0.9  -0.89],0.803,0.803,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']","['length_birth_m', 'phi_m']"
210,pearson,11718,-0.896,[-0.9  -0.89],0.802,0.802,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']","['division_ratios__f_n_m', 'phi_m']"
211,pearson,11718,-0.896,[-0.9  -0.89],0.803,0.803,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']","['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
212,pearson,11718,-0.498,[-0.51 -0.48],0.248,0.248,0.0,inf,1.0,generationtime_m,growth_length_m,None,['length_birth_m']
213,pearson,11718,-0.469,[-0.48 -0.46],0.22,0.22,0.0,inf,1.0,generationtime_m,growth_length_m,None,['division_ratios__f_n_m']
214,pearson,11718,-0.576,[-0.59 -0.56],0.332,0.332,0.0,inf,1.0,generationtime_m,growth_length_m,None,['phi_m']
215,pearson,11718,-0.499,[-0.51 -0.48],0.249,0.249,0.0,inf,1.0,generationtime_m,growth_length_m,None,"['length_birth_m', 'division_ratios__f_n_m']"
216,pearson,11718,-0.575,[-0.59 -0.56],0.331,0.331,0.0,inf,1.0,generationtime_m,growth_length_m,None,"['length_birth_m', 'phi_m']"
217,pearson,11718,-0.576,[-0.59 -0.56],0.332,0.332,0.0,inf,1.0,generationtime_m,growth_length_m,None,"['division_ratios__f_n_m', 'phi_m']"
218,pearson,11718,-0.575,[-0.59 -0.56],0.331,0.331,0.0,inf,1.0,generationtime_m,growth_length_m,None,"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
219,pearson,11718,-0.53,[-0.54 -0.52],0.281,0.281,0.0,inf,1.0,generationtime_m,growth_length_m,['length_birth_m'],['division_ratios__f_n_m']
220,pearson,11718,-0.62,[-0.63 -0.61],0.385,0.385,0.0,inf,1.0,generationtime_m,growth_length_m,['length_birth_m'],['phi_m']
221,pearson,11718,-0.531,[-0.54 -0.52],0.282,0.282,0.0,inf,1.0,generationtime_m,growth_length_m,['length_birth_m'],"['length_birth_m', 'division_ratios__f_n_m']"
222,pearson,11718,-0.613,[-0.62 -0.6 ],0.376,0.376,0.0,inf,1.0,generationtime_m,growth_length_m,['length_birth_m'],"['length_birth_m', 'phi_m']"
223,pearson,11718,-0.62,[-0.63 -0.61],0.385,0.385,0.0,inf,1.0,generationtime_m,growth_length_m,['length_birth_m'],"['division_ratios__f_n_m', 'phi_m']"
224,pearson,11718,-0.613,[-0.62 -0.6 ],0.375,0.375,0.0,inf,1.0,generationtime_m,growth_length_m,['length_birth_m'],"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
225,pearson,11718,-0.58,[-0.59 -0.57],0.337,0.337,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],['phi_m']
226,pearson,11718,-0.503,[-0.52 -0.49],0.253,0.253,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],"['length_birth_m', 'division_ratios__f_n_m']"
227,pearson,11718,-0.58,[-0.59 -0.57],0.336,0.336,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],"['length_birth_m', 'phi_m']"
228,pearson,11718,-0.581,[-0.59 -0.57],0.337,0.337,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],"['division_ratios__f_n_m', 'phi_m']"
229,pearson,11718,-0.58,[-0.59 -0.57],0.336,0.336,0.0,inf,1.0,generationtime_m,growth_length_m,['division_ratios__f_n_m'],"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
230,pearson,11718,-0.887,[-0.89 -0.88],0.787,0.787,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],"['length_birth_m', 'division_ratios__f_n_m']"
231,pearson,11718,-0.895,[-0.9  -0.89],0.8,0.8,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],"['length_birth_m', 'phi_m']"
232,pearson,11718,-0.895,[-0.9  -0.89],0.802,0.801,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],"['division_ratios__f_n_m', 'phi_m']"
233,pearson,11718,-0.894,[-0.9  -0.89],0.8,0.8,0.0,inf,1.0,generationtime_m,growth_length_m,['phi_m'],"['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
234,pearson,11718,-0.615,[-0.63 -0.6 ],0.379,0.378,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']","['length_birth_m', 'phi_m']"
235,pearson,11718,-0.623,[-0.63 -0.61],0.388,0.388,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']","['division_ratios__f_n_m', 'phi_m']"
236,pearson,11718,-0.616,[-0.63 -0.6 ],0.379,0.379,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'division_ratios__f_n_m']","['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
237,pearson,11718,-0.895,[-0.9  -0.89],0.802,0.801,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'phi_m']","['division_ratios__f_n_m', 'phi_m']"
238,pearson,11718,-0.895,[-0.9  -0.89],0.802,0.802,0.0,inf,1.0,generationtime_m,growth_length_m,"['length_birth_m', 'phi_m']","['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
239,pearson,11718,-0.895,[-0.9  -0.89],0.801,0.801,0.0,inf,1.0,generationtime_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']","['length_birth_m', 'division_ratios__f_n_m', 'phi_m']"
240,pearson,11718,-0.091,[-0.11 -0.07],0.008,0.008,7.666280712953798e-23,1.205e+19,1.0,generationtime_m,division_ratios__f_n_m,None,['length_birth_m']
241,pearson,11718,-0.134,[-0.15 -0.12],0.018,0.018,5.176761326836391e-48,1.204e+44,1.0,generationtime_m,division_ratios__f_n_m,None,['growth_length_m']
242,pearson,11718,-0.021,[-0.04 -0.  ],0.0,0.0,0.024796060106723868,0.144,0.612,generationtime_m,division_ratios__f_n_m,None,['phi_m']
243,pearson,11718,-0.094,[-0.11 -0.08],0.009,0.009,3.3547862955798715e-24,2.67e+20,1.0,generationtime_m,division_ratios__f_n_m,None,"['length_birth_m', 'growth_length_m']"
244,pearson,11718,-0.022,[-0.04 -0.  ],0.0,0.0,0.016247049230233953,0.208,0.671,generationtime_m,division_ratios__f_n_m,None,"['length_birth_m', 'phi_m']"
245,pearson,11718,-0.018,[-0.04 -0.  ],0.0,0.0,0.04729059807263016,0.083,0.51,generationtime_m,division_ratios__f_n_m,None,"['growth_length_m', 'phi_m']"
246,pearson,11718,-0.019,[-0.04 -0.  ],0.0,0.0,0.03742283135398279,0.101,0.548,generationtime_m,division_ratios__f_n_m,None,"['length_birth_m', 'growth_length_m', 'phi_m']"
247,pearson,11718,-0.127,[-0.14 -0.11],0.016,0.016,2.3677476880117576e-43,2.777e+39,1.0,generationtime_m,division_ratios__f_n_m,None,None
248,pearson,11718,-0.091,[-0.11 -0.07],0.008,0.008,7.666280712953798e-23,1.205e+19,1.0,generationtime_m,division_ratios__f_n_m,None,['length_birth_m']
249,pearson,11718,-0.134,[-0.15 -0.12],0.018,0.018,5.176761326836391e-48,1.204e+44,1.0,generationtime_m,division_ratios__f_n_m,None,['growth_length_m']
250,pearson,11718,-0.021,[-0.04 -0.  ],0.0,0.0,0.024796060106723868,0.144,0.612,generationtime_m,division_ratios__f_n_m,None,['phi_m']
251,pearson,11718,-0.094,[-0.11 -0.08],0.009,0.009,3.3547862955798715e-24,2.67e+20,1.0,generationtime_m,division_ratios__f_n_m,None,"['length_birth_m', 'growth_length_m']"
252,pearson,11718,-0.022,[-0.04 -0.  ],0.0,0.0,0.016247049230233953,0.208,0.671,generationtime_m,division_ratios__f_n_m,None,"['length_birth_m', 'phi_m']"
253,pearson,11718,-0.018,[-0.04 -0.  ],0.0,0.0,0.04729059807263016,0.083,0.51,generationtime_m,division_ratios__f_n_m,None,"['growth_length_m', 'phi_m']"
254,pearson,11718,-0.019,[-0.04 -0.  ],0.0,0.0,0.03742283135398279,0.101,0.548,generationtime_m,division_ratios__f_n_m,None,"['length_birth_m', 'growth_length_m', 'phi_m']"
255,pearson,11718,-0.104,[-0.12 -0.09],0.011,0.011,1.923402901628764e-29,4.196e+25,1.0,generationtime_m,division_ratios__f_n_m,['length_birth_m'],['growth_length_m']
256,pearson,11718,-0.007,[-0.03  0.01],0.0,-0.0,0.4216937573127997,0.016,0.127,generationtime_m,division_ratios__f_n_m,['length_birth_m'],['phi_m']
257,pearson,11718,-0.1,[-0.12 -0.08],0.01,0.01,3.048725949814757e-27,2.759e+23,1.0,generationtime_m,division_ratios__f_n_m,['length_birth_m'],"['length_birth_m', 'growth_length_m']"
258,pearson,11718,-0.024,[-0.04 -0.01],0.001,0.0,0.010483768798758508,0.306,0.726,generationtime_m,division_ratios__f_n_m,['length_birth_m'],"['length_birth_m', 'phi_m']"
259,pearson,11718,-0.005,[-0.02  0.01],0.0,-0.0,0.6012423087147376,0.013,0.082,generationtime_m,division_ratios__f_n_m,['length_birth_m'],"['growth_length_m', 'phi_m']"
260,pearson,11718,-0.02,[-0.04 -0.  ],0.0,0.0,0.026670079890903673,0.135,0.601,generationtime_m,division_ratios__f_n_m,['length_birth_m'],"['length_birth_m', 'growth_length_m', 'phi_m']"
261,pearson,11718,-0.096,[-0.11 -0.08],0.009,0.009,2.0081214676327784e-25,4.345e+21,1.0,generationtime_m,division_ratios__f_n_m,['length_birth_m'],None
262,pearson,11718,-0.097,[-0.11 -0.08],0.009,0.009,1.060004140834681e-25,8.184e+21,1.0,generationtime_m,division_ratios__f_n_m,['length_birth_m'],['length_birth_m']
263,pearson,11718,-0.104,[-0.12 -0.09],0.011,0.011,1.923402901628764e-29,4.196e+25,1.0,generationtime_m,division_ratios__f_n_m,['length_birth_m'],['growth_length_m']
264,pearson,11718,-0.007,[-0.03  0.01],0.0,-0.0,0.4216937573127997,0.016,0.127,generationtime_m,division_ratios__f_n_m,['length_birth_m'],['phi_m']
265,pearson,11718,-0.1,[-0.12 -0.08],0.01,0.01,3.048725949814757e-27,2.759e+23,1.0,generationtime_m,division_ratios__f_n_m,['length_birth_m'],"['length_birth_m', 'growth_length_m']"
266,pearson,11718,-0.024,[-0.04 -0.01],0.001,0.0,0.010483768798758508,0.306,0.726,generationtime_m,division_ratios__f_n_m,['length_birth_m'],"['length_birth_m', 'phi_m']"
267,pearson,11718,-0.005,[-0.02  0.01],0.0,-0.0,0.6012423087147376,0.013,0.082,generationtime_m,division_ratios__f_n_m,['length_birth_m'],"['growth_length_m', 'phi_m']"
268,pearson,11718,-0.02,[-0.04 -0.  ],0.0,0.0,0.026670079890903673,0.135,0.601,generationtime_m,division_ratios__f_n_m,['length_birth_m'],"['length_birth_m', 'growth_length_m', 'phi_m']"
269,pearson,11718,-0.021,[-0.04 -0.  ],0.0,0.0,0.021343831475921466,0.164,0.634,generationtime_m,division_ratios__f_n_m,['growth_length_m'],['phi_m']
270,pearson,11718,-0.106,[-0.12 -0.09],0.011,0.011,1.520225609433394e-30,5.206e+26,1.0,generationtime_m,division_ratios__f_n_m,['growth_length_m'],"['length_birth_m', 'growth_length_m']"
271,pearson,11718,-0.022,[-0.04 -0.  ],0.001,0.0,0.015289861649802445,0.219,0.679,generationtime_m,division_ratios__f_n_m,['growth_length_m'],"['length_birth_m', 'phi_m']"
272,pearson,11718,-0.021,[-0.04 -0.  ],0.0,0.0,0.024828024382666215,0.144,0.612,generationtime_m,division_ratios__f_n_m,['growth_length_m'],"['growth_length_m', 'phi_m']"
273,pearson,11718,-0.022,[-0.04 -0.  ],0.0,0.0,0.01855785886465227,0.185,0.653,generationtime_m,division_ratios__f_n_m,['growth_length_m'],"['length_birth_m', 'growth_length_m', 'phi_m']"
274,pearson,11718,-0.151,[-0.17 -0.13],0.023,0.023,4.474682486909733e-61,1.226e+57,1.0,generationtime_m,division_ratios__f_n_m,['growth_length_m'],None
275,pearson,11718,-0.106,[-0.12 -0.09],0.011,0.011,1.9826566567469856e-30,4.0e+26,1.0,generationtime_m,division_ratios__f_n_m,['growth_length_m'],['length_birth_m']
276,pearson,11718,-0.151,[-0.17 -0.13],0.023,0.023,4.3438999428869124e-61,1.263e+57,1.0,generationtime_m,division_ratios__f_n_m,['growth_length_m'],['growth_length_m']
277,pearson,11718,-0.021,[-0.04 -0.  ],0.0,0.0,0.021343831475921466,0.164,0.634,generationtime_m,division_ratios__f_n_m,['growth_length_m'],['phi_m']
278,pearson,11718,-0.106,[-0.12 -0.09],0.011,0.011,1.520225609433394e-30,5.206e+26,1.0,generationtime_m,division_ratios__f_n_m,['growth_length_m'],"['length_birth_m', 'growth_length_m']"
